"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:08";"0.35/150/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,73;20,35;-12,58;0,04;3,62;6,94
"2026-06-15 10:08";"0.40/150/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,83;20,35;-11,47;0,04;3,55;6,94
"2026-06-15 10:08";"0.50/150/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,04;20,35;-9,27;0,04;3,49;6,94
"2026-06-15 10:08";"0.20/175/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,51;20,35;-15,79;0,04;4,04;6,94
"2026-06-15 10:08";"0.30/175/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;6,77;20,35;-13,53;0,04;3,81;6,94
"2026-06-15 10:08";"0.35/175/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,9;20,35;-12,4;0,04;3,73;6,94
"2026-06-15 10:08";"0.40/175/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,03;20,35;-11,27;0,04;3,67;6,94
"2026-06-15 10:08";"0.50/175/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,29;20,35;-9,02;0,04;3,63;6,94
"2026-06-15 10:08";"0.20/200/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,69;20,35;-15,62;0,04;4,08;6,94
"2026-06-15 10:08";"0.30/200/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,03;20,35;-13,27;0,04;3,89;6,94
"2026-06-15 10:08";"0.35/200/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,2;20,35;-12,1;0,04;3,82;6,94
"2026-06-15 10:08";"0.40/200/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,38;20,35;-10,93;0,04;3,78;6,94
"2026-06-15 10:08";"0.50/200/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,72;20,35;-8,59;0,04;3,77;6,94
"2026-06-15 10:08";"0.20/225/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,88;20,35;-15,42;0,04;4,11;6,94
"2026-06-15 10:08";"0.30/225/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,33;20,35;-12,98;0,04;3,95;6,94
"2026-06-15 10:08";"0.35/225/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,55;20,35;-11,76;0,04;3,9;6,94
"2026-06-15 10:08";"0.40/225/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,77;20,35;-10,54;0,04;3,87;6,94
"2026-06-15 10:08";"0.50/225/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,21;20,35;-8,1;0,04;3,9;6,94
"2026-06-15 10:08";"0.20/250/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,06;20,35;-15,24;0,04;4,14;6,94
"2026-06-15 10:08";"0.30/250/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,6;20,35;-12,71;0,04;4;6,94
"2026-06-15 10:08";"0.35/250/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,86;20,35;-11,44;0,04;3,96;6,94
"2026-06-15 10:08";"0.40/250/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,13;20,35;-10,17;0,04;3,95;6,94
"2026-06-15 10:08";"0.50/250/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,66;20,35;-7,64;0,04;4,01;6,94
