"Horizon","Modele_Meteo_Desc","Scenario","Categorie","Pluie_Moyenne_mm","Ecoulement_Global_Moy","Evaporation_Global_Moy","Captage_Global_Moy","Remplissage_20Mars_Moy","Remplissage_1Sept_Moy"
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","1. Aléatoire (Taille)","2. Étang de Milieu",1079.793216,0.10426469509057636,0.15399950230560297,0.3681727302218361,57.566096673941495,39.377354171303494
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","1. Aléatoire (Taille)","3. Étang Exutoire",1079.793216,0.10426469509057636,0.15399950230560297,0.3681727302218361,79.10454382429674,52.13681008351869
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","2. Aléatoire (Fixe)","1. Étang de Tête",1079.793216,0.10617352023914947,0.15352072625152471,0.36796726002611635,48.43173313372365,29.694440586259823
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","2. Aléatoire (Fixe)","2. Étang de Milieu",1079.793216,0.10617352023914947,0.15352072625152471,0.36796726002611635,55.375141880212325,38.50287226020883
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","2. Aléatoire (Fixe)","3. Étang Exutoire",1079.793216,0.10617352023914947,0.15352072625152471,0.36796726002611635,79.06103257999567,51.94462836673478
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","3. Aléatoire (Variable)","1. Étang de Tête",1079.793216,0.10934925090321068,0.15137845154541457,0.36802217886804484,50.264444167423925,29.749756078289167
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","3. Aléatoire (Variable)","2. Étang de Milieu",1079.793216,0.10934925090321068,0.15137845154541457,0.36802217886804484,56.56594378740403,39.383787657995974
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","3. Aléatoire (Variable)","3. Étang Exutoire",1079.793216,0.10934925090321068,0.15137845154541457,0.36802217886804484,79.0711276823396,52.14823749481049
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","4. Opti (Vidange seule)","1. Étang de Tête",1079.793216,0.10677709222701218,0.15511870888242751,0.3675954767580914,35.75929678241196,24.746893888152552
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","4. Opti (Vidange seule)","2. Étang de Milieu",1079.793216,0.10677709222701218,0.15511870888242751,0.3675954767580914,69.30140085236329,47.22278693305533
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","4. Opti (Vidange seule)","3. Étang Exutoire",1079.793216,0.10677709222701218,0.15511870888242751,0.3675954767580914,78.86853123639435,51.604017958467125
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","5. Opti (Synchronisation Totale)","1. Étang de Tête",1079.793216,0.10774337184952062,0.15530140889657978,0.36744684721794146,35.75929678241196,24.746893888152552
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","5. Opti (Synchronisation Totale)","2. Étang de Milieu",1079.793216,0.10774337184952062,0.15530140889657978,0.36744684721794146,69.37747423661995,47.28602331209126
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","5. Opti (Synchronisation Totale)","3. Étang Exutoire",1079.793216,0.10774337184952062,0.15530140889657978,0.36744684721794146,78.86853123639435,51.604017958467125
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","1. Aléatoire (Taille)","1. Étang de Tête",1089.650304,0.11660228978430363,0.16316190002361294,0.3704303021670519,42.60903394636896,26.097159282274042
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","1. Aléatoire (Taille)","2. Étang de Milieu",1089.650304,0.11660228978430363,0.16316190002361294,0.3704303021670519,58.24778163230393,39.37368399923942
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","1. Aléatoire (Taille)","3. Étang Exutoire",1089.650304,0.11660228978430363,0.16316190002361294,0.3704303021670519,78.53035764161392,52.010496907547086
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","2. Aléatoire (Fixe)","1. Étang de Tête",1089.650304,0.11878276915867392,0.16262149192019756,0.3702642665200839,47.747079709154384,29.02372326745032
