"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:18";"0.40/200/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,51;28,55;-37,56;-10,52;15,97;7,32
"2026-06-15 10:18";"0.50/200/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,78;28,55;-37,29;-10,52;15,9;7,32
"2026-06-15 10:18";"0.20/225/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,74;28,55;-38,33;-10,52;16,19;7,32
"2026-06-15 10:18";"0.30/225/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,89;28,55;-38,18;-10,52;16,15;7,32
"2026-06-15 10:18";"0.35/225/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,96;28,55;-38,1;-10,52;16,13;7,32
"2026-06-15 10:18";"0.40/225/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,04;28,55;-38,03;-10,52;16,11;7,32
"2026-06-15 10:18";"0.50/225/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,19;28,55;-37,88;-10,52;16,07;7,32
"2026-06-15 10:18";"0.20/250/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,61;28,55;-38,45;-10,52;16,23;7,32
"2026-06-15 10:18";"0.30/250/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,7;28,55;-38,36;-10,52;16,2;7,32
"2026-06-15 10:18";"0.35/250/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,75;28,55;-38,32;-10,52;16,19;7,32
"2026-06-15 10:18";"0.40/250/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,79;28,55;-38,27;-10,52;16,18;7,32
"2026-06-15 10:18";"0.50/250/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,88;28,55;-38,18;-10,52;16,15;7,32
