"LAMBX";"LAMBY";"DATE";"PRENEI";"PRELIQ";"T";"FF";"Q";"DLI";"SSI";"HU";"EVAP";"ETP";"PE";"SWI";"SSWI_10J";"DRAINC";"RUNC";"RESR_NEIGE";"RESR_NEIGE6";"HTEURNEIGE";"HTEURNEIGE6";"HTEURNEIGEX";"SNOW_FRAC";"ECOULEMENT";"WG_RACINE";"WGI_RACINE";"TINF_H";"TSUP_H"
8120;21210;20231227;0;0,1;5,4;1,7;4,709;2566,5;521,6;82,5;0,3;0,4;-0,2;0,958;0,814;2;0;0;0;0;0;0;0;0;0,334;0;-1,5;9,7
8120;21210;20231228;0;0,3;9,7;2,4;5,679;2547,4;440,7;74,5;0,2;1,2;0,1;0,949;0,647;1,9;0;0;0;0;0;0;0;0;0,333;0;7,5;12,4
8120;21210;20231229;0;0,8;9,3;1,8;6,544;2884,6;134,3;87,6;0;0,6;0,8;0,944;0,506;1,8;0,1;0;0;0;0;0;0;0;0,332;0;8,6;10,8
8120;21210;20231230;0;0;8;1,4;5,968;2520,5;556,3;87,8;0,3;0,4;-0,3;0,936;0,371;1,7;0;0;0;0;0;0;0;0;0,331;0;4,6;11,2
8120;21210;20231231;0;6,1;7,9;2,8;5,655;2526,1;172,5;83,7;0,2;0,9;5,9;0,944;0,254;1,6;0,8;0;0;0;0;0;0;0;0,33;0;6,4;10,6
8120;21290;20230701;0;2,1;17,7;1,1;10,158;2978,8;1307,1;78,1;1,9;2;0,2;0,342;-1,038;0;0;0;0;0;0;0;0;0;0,241;0;13;20,4
8120;21290;20230702;0;0,6;19,9;1,4;11,117;3192,8;2056,9;76,1;3,6;4;-3;0,339;-1,014;0;0,1;0;0;0;0;0;0;0;0,241;0;16,8;23,1
8120;21290;20230703;0;0,7;20,5;0,8;10,697;3104,8;1946,2;70,3;3,4;3,8;-2,7;0,326;-1,018;0;0;0;0;0;0;0;0;0;0,239;0;18,1;24,2
8120;21290;20230704;0;0;21,9;0,7;10,905;2981;2526,5;66,8;3,6;4,7;-3,6;0,311;-1,016;0;0;0;0;0;0;0;0;0;0,237;0;17,1;26,3
8120;21290;20230705;0;1,2;19,6;0,7;10,182;2961,4;2294,3;70,5;2,5;4,1;-1,3;0,299;-1,01;0;0;0;0;0;0;0;0;0;0,235;0;17,6;22,4
8120;21290;20230706;0;0,1;21,4;0,6;10,807;3065,2;2446,4;68,5;2,7;4,7;-2,6;0,292;-0,996;0;0;0;0;0;0;0;0;0;0,234;0;16,2;27,3
8120;21290;20230707;0;0;23,7;1,6;10,757;3004,9;1974,9;59,7;2,1;4,3;-2,1;0,282;-0,984;0;0;0;0;0;0;0;0;0;0,232;0;15,8;30,8
8120;21290;20230708;0;0;27,6;1,3;12,711;3148;2426,4;55;2,3;5,7;-2,3;0,272;-0,985;0;0;0;0;0;0;0;0;0;0,231;0;22,5;32,4
8120;21290;20230709;0;0;27,6;0,9;14,013;3250,5;2256,4;60,5;2;5,1;-2;0,262;-0,991;0;0;0;0;0;0;0;0;0;0,229;0;23,1;33,3
8120;21290;20230710;0;0;26,9;1,2;15,216;3357,3;2612,2;67,8;1,8;5,9;-1,8;0,254;-1,038;0;0;0;0;0;0;0;0;0;0,228;0;23,5;31,2
8120;21290;20230711;0;16;27,1;1,3;14,516;3411,5;2530,1;65,3;2,3;6,2;13,7;0,256;-1,069;0;0;0;0;0;0;0;0;0;0,227;0;21,2;35
8120;21290;20230712;0;1,2;22;1,9;12,779;3290,5;1414,7;76,1;3,2;3,1;-2;0,303;-1,064;0;0,4;0;0;0;0;0;0;0;0,235;0;20,7;24
8120;21290;20230713;0;0;20,8;1,2;9,718;2867,7;2814,5;63,7;4,7;5,4;-4,7;0,286;-1,065;0;0;0;0;0;0;0;0;0;0,234;0;17,9;25,1
8120;21290;20230714;0;0;23,3;1,9;10,059;2890,6;2681,8;57,3;3,7;5,5;-3,7;0,269;-1,068;0;0;0;0;0;0;0;0;0;0,231;0;13,6;30,7
8120;21290;20230715;0;10,3;24,7;2,9;11,911;3252,3;2137,7;61,5;3;6,6;7,3;0,266;-1,066;0;0,1;0;0;0;0;0;0;0;0,229;0;23,5;31,8
8120;21290;20230716;0;0;20,4;1,3;10,748;3162,3;2082;71,6;3,9;4,2;-3,9;0,283;-1,047;0;0,2;0;0;0;0;0;0;0;0,233;0;16,6;23,8
8120;21290;20230717;0;0;22,3;1,7;10,562;3122,7;2665,2;62,5;3,8;5,8;-3,8;0,266;-1,041;0;0;0;0;0;0;0;0;0;0,231;0;18,3;26,3
8120;21290;20230718;0;1,9;24,3;0,5;13,113;3070,7;2705,8;68,2;2,5;5,2;-0,6;0,254;-1,028;0;0;0;0;0;0;0;0;0;0,228;0;17,3;31,6
8120;21290;20230719;0;0;23,8;2,4;11,525;3126,9;2493,1;62,6;2,9;5,8;-2,9;0,248;-1,012;0;0;0;0;0;0;0;0;0;0,228;0;20,5;27,4
8120;21290;20230720;0;0,1;22;2;10,055;2937,8;2703,2;61,1;1,9;5,7;-1,8;0,239;-0,994;0;0;0;0;0;0;0;0;0;0,226;0;18;26,2
8120;21290;20230721;0;0;20,3;1,9;9,936;3004,9;2127,9;66,6;1,3;4,4;-1,3;0,233;-0,985;0;0;0;0;0;0;0;0;0;0,225;0;16,7;24,7
8120;21290;20230722;0;0;21,2;0,6;9,459;2951;2994,5;61,4;1,5;5,8;-1,5;0,227;-1,009;0;0;0;0;0;0;0;0;0;0,224;0;14;27,9
8120;21290;20230723;0;4,6;24,6;1,6;10,146;2931,5;2034,9;53,9;1,4;4,5;3,2;0,224;-1,028;0;0;0;0;0;0;0;0;0;0,223;0;15,6;31
8120;21290;20230724;0;18,1;20,9;1,4;12,609;3306,7;1308,2;80;2,1;2,7;16;0,246;-1,023;0;0,1;0;0;0;0;0;0;0;0,225;0;19,5;22,9
8120;21290;20230725;0;4,9;17,6;1,6;9,638;3296,9;1501,9;76;4;3,5;0,9;0,302;-0,979;0;0,5;0;0;0;0;0;0;0;0,235;0;16,5;21
8120;21290;20230726;0;0,1;17,7;0,6;9,346;3004,9;1885,3;73,7;3,3;3,4;-3,2;0,3;-0,947;0;0,1;0;0;0;0;0;0;0;0,235;0;13,5;23
8120;21290;20230727;0;0;21,5;1,3;9,638;3065,7;2789,1;61,2;4,8;5,8;-4,8;0,281;-0,921;0;0;0;0;0;0;0;0;0;0,233;0;12,8;29
8120;21290;20230728;0;0,1;23,9;1,1;11,628;3144,6;1955,9;62,8;3,2;4,2;-3,1;0,265;-0,904;0;0;0;0;0;0;0;0;0;0,23;0;18,3;28,9
8120;21290;20230729;0;4,8;20,6;0,6;13,204;3248,3;746,6;85;0,9;1,1;3,9;0,264;-0,884;0;0,1;0;0;0;0;0;0;0;0,228;0;19,4;22
8120;21290;20230730;0;0;19,6;2,4;9,85;2931,1;2215,8;69,1;3,8;4,5;-3,8;0,265;-0,857;0;0,1;0;0;0;0;0;0;0;0,23;0;18,2;23,2
8120;21290;20230731;0;0;19,8;0,9;9,412;2921,3;2309,6;65,9;2,7;4,1;-2,7;0,252;-0,835;0;0;0;0;0;0;0;0;0;0,228;0;12,4;25,6
8120;21290;20230801;0;1,2;20,8;1,3;10,327;3081,6;812,7;66,7;1;1,9;0,2;0,247;-0,81;0;0;0;0;0;0;0;0;0;0,226;0;17,3;24,6
8120;21290;20230802;0;0,7;22,7;3,7;10,009;3152;2196,3;58,4;2,9;6,5;-2,2;0,24;-0,788;0;0;0;0;0;0;0;0;0;0,226;0;19,1;29,5
8120;21290;20230803;0;3,8;20,5;2,4;8,262;3021,1;2060,1;55,5;2,2;5,3;1,6;0,234;-0,789;0;0;0;0;0;0;0;0;0;0,225;0;17,5;24,7
8120;21290;20230804;0;5,4;16,4;2;9,713;3120,1;1038;82,2;2,1;1,8;3,3;0,259;-0,813;0;0,2;0;0;0;0;0;0;0;0,226;0;13;18,9
8120;21290;20230805;0;0,4;17,6;1,9;8,071;2815,6;2310,6;65;3,4;4,4;-3;0,25;-0,837;0;0;0;0;0;0;0;0;0;0,228;0;12,4;23,2
8120;21290;20230806;0;1,6;16;2,1;8,511;2984,1;1335,1;73,7;2,3;2,6;-0,7;0,245;-0,844;0;0;0;0;0;0;0;0;0;0,226;0;14,1;18,4
8120;21290;20230807;0;0;16,1;1,4;7,552;2801,6;1888,7;66,5;1,8;3,4;-1,8;0,238;-0,844;0;0;0;0;0;0;0;0;0;0,226;0;12,6;20,2
8120;21290;20230808;0;0;17,6;0,8;7,878;2773;2082,9;63,5;1,4;3,6;-1,4;0,231;-0,856;0;0;0;0;0;0;0;0;0;0,224;0;10,9;23,6
8120;21290;20230809;0;0;21;0,5;9,121;3007,5;2227,7;60,5;1,5;4,4;-1,5;0,225;-0,878;0;0;0;0;0;0;0;0;0;0,223;0;13,6;27,6
8120;21290;20230810;0;0;21,5;1,5;10,967;3017,5;1677,5;68;0,9;3,3;-0,9;0,22;-0,899;0;0;0;0;0;0;0;0;0;0,222;0;15,7;26,8
8120;21290;20230811;0;0;24,3;1,3;12,406;3268;2265,7;65,8;1,3;5,1;-1,3;0,215;-0,924;0;0;0;0;0;0;0;0;0;0,222;0;16,9;31
8120;21290;20230812;0;0,2;25,8;0,9;13,012;3235,5;1786,7;62,8;1,1;4;-0,9;0,21;-0,944;0;0;0;0;0;0;0;0;0;0,221;0;21;31,4
8120;21290;20230813;0;2,2;23,2;0,8;13,611;3416,7;1688,9;76,6;2;3,8;0,2;0,208;-0,961;0;0;0;0;0;0;0;0;0;0,22;0;17,7;30,4
8120;21290;20230814;0;1,5;24,8;2,1;11,451;3216,9;1439,1;60,3;1,5;4,1;0;0,205;-0,998;0;0;0;0;0;0;0;0;0;0,22;0;19,6;31,2
8120;21290;20230815;0;0,4;23,7;1,3;12,434;3331,9;1650,7;67,8;1,8;3,9;-1,4;0,205;-1,026;0;0;0;0;0;0;0;0;0;0,22;0;18,5;27,8
8120;21290;20230816;0;1,5;22,9;0,9;12,162;3133,1;1942,7;70;1,2;3,8;0,3;0,201;-1,06;0;0;0;0;0;0;0;0;0;0,22;0;17,1;28,8
8120;21290;20230817;0;0,1;25,3;1,4;11,77;3283,9;1626,6;61,4;1,9;4,3;-1,8;0,199;-1,088;0;0;0;0;0;0;0;0;0;0,22;0;18,2;33,7
8120;21290;20230818;0;0;27,4;1,1;11,358;3086,9;1950,6;52,6;1,3;4,7;-1,3;0,193;-1,101;0;0;0;0;0;0;0;0;0;0,219;0;19,7;36,1
8120;21290;20230819;0;0;27,6;1;11,752;3213,1;2181,8;52,2;1,2;5,4;-1,2;0,188;-1,105;0;0;0;0;0;0;0;0;0;0,218;0;21,4;34,2
8120;21290;20230820;0;0;27;1,3;14,808;3473,7;1872;66,5;0,7;4,7;-0,7;0,184;-1,1;0;0;0;0;0;0;0;0;0;0,217;0;20,6;33,4
8120;21290;20230821;0;0;27,5;1,2;14,78;3514,7;2464,6;65,7;1;6,1;-1;0,18;-1,098;0;0;0;0;0;0;0;0;0;0,216;0;20,9;34,4
8120;21290;20230822;0;0;28,4;1;14,14;3435,5;2178,2;60,6;0,9;5,5;-0,9;0,176;-1,101;0;0;0;0;0;0;0;0;0;0,216;0;20,5;37,4
8120;21290;20230823;0;0;27,8;1,7;14,123;3353,8;2346,8;61,1;0,8;5,8;-0,8;0,172;-1,109;0;0;0;0;0;0;0;0;0;0,215;0;20,3;35
8120;21290;20230824;0;4,9;26,8;1,6;12,999;3408;2377,9;61;1,2;6,6;3,7;0,171;-1,115;0;0;0;0;0;0;0;0;0;0,215;0;20,1;38,4
8120;21290;20230825;0;3,8;23,8;1,1;13,213;3357,3;1613,1;70,6;2,7;3,7;1,1;0,182;-1,118;0;0,1;0;0;0;0;0;0;0;0,217;0;22,5;25,3
8120;21290;20230826;0;25,1;18,3;1,4;11,429;3459;727,2;85,2;2,3;1,8;22,8;0,223;-1,092;0;0,3;0;0;0;0;0;0;0;0,218;0;18,1;18,9
8120;21290;20230827;0;0,1;17,2;1,7;9,86;3074,9;983,9;79,6;1,9;1,8;-1,8;0,284;-1,022;0;0,4;0;0;0;0;0;0;0;0,232;0;15,6;19,3
8120;21290;20230828;0;3,8;15,1;2,6;8,22;2896;1306,6;75,5;2,4;2,5;1,4;0,277;-0,961;0;0;0;0;0;0;0;0;0;0,231;0;14;17,3
8120;21290;20230829;0;0,4;15,2;2;8,529;2977,6;1317,3;77,5;2,2;2,5;-1,8;0,28;-0,9;0;0,1;0;0;0;0;0;0;0;0,232;0;11,8;19,6
8120;21290;20230830;0;0,1;16,3;0,7;7,932;2972,9;1805,6;69,6;3;3,4;-2,9;0,269;-0,847;0;0;0;0;0;0;0;0;0;0,231;0;12,4;21,9
8120;21290;20230831;0;0,1;17,9;0,5;8,604;3004,1;1713,8;67,8;2,7;3,2;-2,6;0,258;-0,807;0;0;0;0;0;0;0;0;0;0,229;0;12,4;23,8
8120;21290;20230901;0;0;21,4;1,6;9,546;3042,6;2000,4;61,2;3,1;4,6;-3,1;0,244;-0,776;0;0;0;0;0;0;0;0;0;0,227;0;14,7;28,6
8120;21290;20230902;0;0;22,3;1,4;11,064;3096,9;1968,9;67;2,8;4,4;-2,8;0,231;-0,752;0;0;0;0;0;0;0;0;0;0,225;0;17,6;29,4
8120;21290;20230903;0;0,1;21,5;0,6;11,242;3219,8;2173,9;71,1;2,5;4,5;-2,4;0,221;-0,73;0;0;0;0;0;0;0;0;0;0,223;0;14,2;30,3
8120;21290;20230904;0;0;23,2;1,4;11,413;3239,3;1980,3;65,3;1,7;4,5;-1,7;0,212;-0,717;0;0;0;0;0;0;0;0;0;0,222;0;14,3;31
8120;21290;20230905;0;0;25,3;0,8;12,19;3416,1;2189,2;61,7;1,8;5,5;-1,8;0,204;-0,739;0;0;0;0;0;0;0;0;0;0,22;0;21;32,6
8120;21290;20230906;0;0;24,2;1,9;11,715;3287,7;2147,7;63,7;1,6;5,6;-1,6;0,197;-0,803;0;0;0;0;0;0;0;0;0;0,219;0;19;31,5
8120;21290;20230907;0;0;23,1;1,1;10,893;3322,4;2019,6;63,8;1,2;5,1;-1,2;0,191;-0,876;0;0;0;0;0;0;0;0;0;0,218;0;16,6;31,9
8120;21290;20230908;0;0;23,1;0,7;10,276;3183,1;1973,4;59,5;1;4,4;-1;0,186;-0,956;0;0;0;0;0;0;0;0;0;0,217;0;16;31,1
8120;21290;20230909;0;0;23,9;0,7;11,366;3275,3;2123,6;63,8;1;5;-1;0,182;-1,024;0;0;0;0;0;0;0;0;0;0,217;0;17,6;33
8120;21290;20230910;0;0;23,6;1,1;10,405;3199,9;2071,6;60,2;0,9;5;-0,9;0,178;-1,078;0;0;0;0;0;0;0;0;0;0,216;0;15,4;33,4
8120;21290;20230911;0;0;24,3;1,7;9,475;3141,3;2018,3;52,6;0,9;5,5;-0,9;0,174;-1,124;0;0;0;0;0;0;0;0;0;0,215;0;17,8;33,3
8120;21290;20230912;0;5,3;21,8;1,2;9,599;2984,2;1486,5;59,7;0,7;3,6;4,6;0,174;-1,17;0;0;0;0;0;0;0;0;0;0,215;0;19;29,4
8120;21290;20230913;0;6,8;18,1;0,6;12,332;3486,3;537,2;93;1,7;1,2;5,1;0,203;-1,198;0;0,2;0;0;0;0;0;0;0;0,218;0;17,5;19,5
8120;21290;20230914;0;0,1;19,4;1,4;10,884;3200,1;1398,9;78;2,4;3;-2,3;0,207;-1,224;0;0;0;0;0;0;0;0;0;0,221;0;15,9;25,3
8120;21290;20230915;0;1,3;20,3;1,3;10,716;3134,8;1571,4;72,9;2,2;3,3;-0,9;0,198;-1,252;0;0;0;0;0;0;0;0;0;0,22;0;13,2;28,2
8120;21290;20230916;0;0,2;21,2;1,8;11,619;3189,5;882,5;74;1,4;2,1;-1,2;0,196;-1,271;0;0;0;0;0;0;0;0;0;0,219;0;17,3;25,6
8120;21290;20230917;0;18,1;23,6;2,5;11,692;3093,2;1641;65,4;2;4,2;16,1;0,199;-1,294;0;0;0;0;0;0;0;0;0;0,218;0;18,4;31,1
8120;21290;20230918;0;11;19,3;1,5;12,309;3340,8;880,3;86,3;1,9;1,8;9,1;0,272;-1,254;0;0,6;0;0;0;0;0;0;0;0,228;0;17,5;21,3
8120;21290;20230919;0;0;18,2;0,6;10,296;2997,7;1696,4;78,9;3;2,9;-3;0,292;-1,194;0;0,3;0;0;0;0;0;0;0;0,234;0;15,5;23,9
8120;21290;20230920;0;0;18,7;2,3;9,712;2981,9;1733,8;72,6;3;3,3;-3;0,278;-1,143;0;0;0;0;0;0;0;0;0;0,232;0;11,1;25,1
8120;21290;20230921;0;26,5;18,3;1,8;10,402;3043,6;1164,7;78,3;2,3;2,4;24,2;0,297;-1,09;0;0,6;0;0;0;0;0;0;0;0,23;0;14,9;24
8120;21290;20230922;0;4,8;15,4;1,7;8,489;2933;1128,7;78,3;2,6;2,2;2,2;0,37;-0,989;0,2;0,8;0;0;0;0;0;0;0;0,245;0;13,5;20,3
8120;21290;20230923;0;0,3;12,6;0,8;7,327;2885,1;1333,4;80,3;2,4;2,1;-2,1;0,377;-0,908;0,1;0,3;0;0;0;0;0;0;0;0,246;0;8,5;18,2
8120;21290;20230924;0;0,1;12,2;0,8;7,264;2862,7;1721;82,3;2,7;2,8;-2,6;0,366;-0,838;0;0;0;0;0;0;0;0;0;0,245;0;7,3;20,5
8120;21290;20230925;0;0,1;13,4;0,7;7,604;3054,9;1822,8;80,2;3;3,4;-2,9;0,354;-0,772;0;0;0;0;0;0;0;0;0;0,244;0;6,8;22,8
8120;21290;20230926;0;0,1;14,3;0,9;7,837;3096,3;1621;78,6;2,7;3,3;-2,6;0,342;-0,723;0;0;0;0;0;0;0;0;0;0,242;0;7,9;24,5
8120;21290;20230927;0;0;16;0,6;8,618;2975,7;1671,1;76,7;2,5;3;-2,5;0,331;-0,686;0;0;0;0;0;0;0;0;0;0,24;0;8,2;25,7
8120;21290;20230928;0;0,2;18,5;0,7;9,922;3050;1372,7;75,1;2,1;2,5;-1,9;0,321;-0,673;0;0;0;0;0;0;0;0;0;0,238;0;11,9;25,7
8120;21290;20230929;0;0;20,2;1;10,232;3164,5;1265,5;70,5;2,1;2,9;-2,1;0,312;-0,663;0;0;0;0;0;0;0;0;0;0,237;0;15,3;27,4
8120;21290;20230930;0;0;16,8;1,1;8,515;2808,3;1345,7;71,7;1,8;2,3;-1,8;0,304;-0,642;0;0;0;0;0;0;0;0;0;0,236;0;12,9;22,6
8120;21290;20231001;0;0,1;15,2;0,5;8,526;3150,2;1623;78,1;2,2;3,1;-2,1;0,295;-0,642;0;0;0;0;0;0;0;0;0;0,234;0;8,5;22,8
8120;21290;20231002;0;0,1;19,4;2,2;9,805;3175,8;1494,3;71,8;2,2;3,8;-2,1;0,285;-0,691;0;0;0;0;0;0;0;0;0;0,233;0;11,6;28,9
8120;21290;20231003;0;0,6;19,5;0,8;10,66;3096,5;1195,2;75;1,8;2,4;-1,2;0,278;-0,761;0;0;0;0;0;0;0;0;0;0,231;0;16,3;26,1
8120;21290;20231004;0;0;13,8;1,1;7,654;2906;1468,9;78,4;1,9;2,7;-1,9;0,271;-0,827;0;0;0;0;0;0;0;0;0;0,23;0;11,6;20,4
8120;21290;20231005;0;0,1;11,4;0,9;6,854;3042,7;1473,6;82,3;1,4;2,8;-1,3;0,265;-0,887;0;0;0;0;0;0;0;0;0;0,229;0;5;20,9
8120;21290;20231006;0;0;10,6;0,4;6,472;3065,8;1359,5;81,7;1,3;2,6;-1,3;0,259;-0,941;0;0;0;0;0;0;0;0;0;0,229;0;4,3;20,9
8120;21290;20231007;0;0,1;12;0,9;6,771;3014;1513,8;77,4;1,3;2,7;-1,2;0,253;-0,999;0;0;0;0;0;0;0;0;0;0,228;0;3,3;21,5
8120;21290;20231008;0;0;14,4;0,4;7,521;3060,4;1564,5;73,5;1,4;3;-1,4;0,248;-1,059;0;0;0;0;0;0;0;0;0;0,227;0;6,7;23,7
8120;21290;20231009;0;0,1;15,9;0,6;8,744;3134,3;1446,4;78,9;1,2;3;-1,1;0,242;-1,124;0;0;0;0;0;0;0;0;0;0,226;0;9,4;26,8
8120;21290;20231010;0;0,1;16,4;0,5;8,674;3063,1;1453,9;75;1,2;2,8;-1,1;0,237;-1,196;0;0;0;0;0;0;0;0;0;0,225;0;10;26,3
8120;21290;20231011;0;0;16,9;1,1;9,021;3087,8;1400;76,1;1,1;3;-1,1;0,233;-1,26;0;0;0;0;0;0;0;0;0;0,224;0;10,1;26,5
8120;21290;20231012;0;0;18,5;1,2;9,83;2919;1078,6;73,8;0,8;2;-0,8;0,229;-1,313;0;0;0;0;0;0;0;0;0;0,224;0;14,5;25,1
8120;21290;20231013;0;3,2;20,2;3,5;10,265;2980,9;1204,7;70,2;1;3,2;2,2;0,227;-1,365;0;0;0;0;0;0;0;0;0;0,223;0;15,3;26,1
8120;21290;20231014;0;0,1;17;2,1;9,069;2990,1;926,7;73;1,5;2,1;-1,4;0,232;-1,413;0;0,1;0;0;0;0;0;0;0;0,224;0;13,7;22,7
8120;21290;20231015;0;0;10,2;1,8;5,384;2530,7;1218,6;69,9;1,1;2;-1,1;0,228;-1,462;0;0;0;0;0;0;0;0;0;0,224;0;7,9;15,4
8120;21290;20231016;0;0,1;8,5;0,9;5,344;2684,9;1204,5;76,2;0,7;1,7;-0,6;0,224;-1,509;0;0;0;0;0;0;0;0;0;0,223;0;3,1;14,9
8120;21290;20231017;0;0;13,3;2;6,935;3032,5;861,1;71,8;0,6;2;-0,6;0,221;-1,537;0;0;0;0;0;0;0;0;0;0,223;0;4,6;20,9
8120;21290;20231018;0;13,7;17,1;1,9;10,37;3193,2;426,9;83,5;0,2;0,9;13,5;0,234;-1,545;0;0,2;0;0;0;0;0;0;0;0,222;0;15;18,6
8120;21290;20231019;0;53,4;17,3;2,1;11,553;3367,2;376,9;91,9;0,9;0,9;52,5;0,363;-1,489;0;1,8;0;0;0;0;0;0;0;0,231;0;16,1;19
8120;21290;20231020;0;19,8;16;3,5;9,823;3161,6;476,8;84,9;1,3;1,3;18,5;0,554;-1,346;0,7;4,6;0;0;0;0;0;0;0;0,263;0;14,6;18,4
8120;21290;20231021;0;0;14,4;2;7,105;2653,9;988,6;69,1;1,7;2;-1,7;0,556;-1,222;0,1;0;0;0;0;0;0;0;0;0,273;0;12,7;18,6
8120;21290;20231022;0;1,1;11;0,6;6,42;2691,3;505,3;78,3;0,6;0,8;0,5;0,553;-1,119;0,1;0;0;0;0;0;0;0;0;0,272;0;7,2;16,8
8120;21290;20231023;0;48;13,2;1;8,434;3047,4;598,2;86,8;0,9;0,8;47,1;0,62;-1,007;0,2;2,6;0;0;0;0;0;0;0;0,272;0;7,2;16,9
8120;21290;20231024;0;6,6;12,2;1;8,478;3214,5;309,6;93,7;1,1;0,5;5,5;0,745;-0,861;0,8;5,4;0;0;0;0;0;0;0;0,299;0;10,4;13,2
8120;21290;20231025;0;13,2;14;3,4;8,203;2995,4;389,8;81,5;0,7;1,2;12,5;0,758;-0,716;0,6;1,1;0;0;0;0;0;0;0;0,301;0;10,4;17,6
8120;21290;20231026;0;13,8;13,7;1,8;9,202;3162,2;210;92,4;0,6;0,4;13,2;0,807;-0,556;0,7;2,3;0;0;0;0;0;0;0;0,308;0;13;14,3
8120;21290;20231027;0;2,1;12,9;2,1;7,428;2885,5;645,5;78,7;1,4;1,4;0,7;0,838;-0,385;0,8;1,2;0;0;0;0;0;0;0;0,315;0;10,5;17,5
8120;21290;20231028;0;0;13,8;3;6,639;2505,8;550,3;66,3;0,5;1,8;-0,5;0,833;-0,2;0,6;0;0;0;0;0;0;0;0;0,315;0;10,6;16,8
8120;21290;20231029;0;0,2;17,6;4,6;7,634;2664,9;633,1;59,4;1;3;-0,8;0,828;-0,034;0,4;0;0;0;0;0;0;0;0;0,314;0;14,8;20
8120;21290;20231030;0;22,1;14,1;1,3;8,083;2650,4;480,5;79,9;0,4;0,8;21,7;0,841;0,068;0,4;0,8;0;0;0;0;0;0;0;0,313;0;11,6;16,4
8120;21290;20231031;0;2,4;11,2;1,9;7,411;2987,9;412,1;87,5;0,7;0,9;1,7;0,91;0,211;0,7;2,9;0;0;0;0;0;0;0;0,325;0;9,7;14,3
8120;21290;20231101;0;5,4;11,2;1,8;6,902;2745,5;291;82,6;0,2;0,8;5,2;0,91;0,359;0,7;0,1;0;0;0;0;0;0;0;0,326;0;8,4;14,9
8120;21290;20231102;0;14;10,9;2,6;6,92;2822,3;352,8;83,4;0,7;0,9;13,3;0,933;0,488;0,8;1,6;0;0;0;0;0;0;0;0,328;0;10,2;12,5
8120;21290;20231103;0;3,9;7,7;1,8;5,564;2807,7;393,8;83,7;0,8;0,7;3,1;0,973;0,568;1,1;1,8;0;0;0;0;0;0;0;0,335;0;5,6;10,2
8120;21290;20231104;0;12,7;9,7;3,4;6,34;2867,3;115;82,8;0,4;0,7;12,3;1,003;0,654;1,4;2,2;0;0;0;0;0;0;0;0,336;0;7;11,7
8120;21290;20231105;0;2,6;10,9;2,7;6,458;2700,1;299,1;78;0,7;1;1,9;1,013;0,728;1,9;0,2;0;0;0;0;0;0;0;0,342;0;10,1;11,4
8120;21290;20231106;0;4,8;10,1;1,7;6,213;2667,3;265,1;79,2;0,2;1;4,6;1,023;0,79;2,2;0,9;0;0;0;0;0;0;0;0,341;0;9,1;13,4
8120;21290;20231107;0;0,4;8,2;1,1;5,38;2499,4;614,3;78,7;0,6;0,9;-0,2;1,012;0,845;2,5;0;0;0;0;0;0;0;0;0,342;0;6,2;12,3
8120;21290;20231108;0;3,7;8;1,8;5,452;2587,3;759,4;80,7;1;0,9;2,7;1,006;0,902;2,5;0,3;0;0;0;0;0;0;0;0,341;0;3,3;12,4
8120;21290;20231109;0;12,8;9,2;2,4;6,58;2995,7;223,4;88,7;0,6;0,5;12,2;1,018;0,965;2,5;1,6;0;0;0;0;0;0;0;0,34;0;8,8;9,3
8120;21290;20231110;0;2,3;9,1;1,7;5,842;2732,4;706,3;80;1,1;1,2;1,2;1,033;1,001;2,7;0,7;0;0;0;0;0;0;0;0,345;0;7,6;12,1
8120;21290;20231111;0;4,2;7,2;1;5,398;2601,9;707,4;84,2;0,9;0,8;3,3;1,026;1,031;2,8;0,4;0;0;0;0;0;0;0;0,344;0;5,9;9,9
8120;21290;20231112;0;11,2;9,6;2,1;6,826;3018,2;514,8;89,2;0,8;0,8;10,4;1,043;1,073;2,9;1,9;0;0;0;0;0;0;0;0,344;0;5,8;11,8
8120;21290;20231113;0;6,8;13,5;2,3;8,752;2954,4;290,7;88,9;0,2;0,5;6,6;1,053;1,106;3,1;0,6;0;0;0;0;0;0;0;0,348;0;11,3;15,4
8120;21290;20231114;0;15,1;13,3;1,2;8,997;3322,3;151,5;92,1;0,6;0,6;14,5;1,085;1,145;3,5;3;0;0;0;0;0;0;0;0,349;0;12,8;14,2
8120;21290;20231115;0;0,1;9,2;1;6,129;2717,9;725;83,5;1,1;0,9;-1;1,09;1,172;4,1;0,6;0;0;0;0;0;0;0;0,355;0;7,1;12,8
8120;21290;20231116;0;0,6;10,1;2,4;6,014;2647,2;666,7;77,9;0,8;0,9;-0,2;1,067;1,171;4,4;0;0;0;0;0;0;0;0;0,351;0;5,5;13,2
8120;21290;20231117;0;0,7;7,6;0,9;5,405;2687,7;595,1;81,7;1;0,8;-0,3;1,049;1,169;4,1;0,1;0;0;0;0;0;0;0;0,348;0;5,6;11,2
8120;21290;20231118;0;0;6,7;1;5,404;2734,8;235,8;86,7;0,1;0,3;-0,1;1,031;1,154;3,7;0;0;0;0;0;0;0;0;0,345;0;3;9,5
8120;21290;20231119;0;0,7;10,1;0,8;6,941;2947,4;535,6;88,3;0,9;0,9;-0,2;1,015;1,119;3,3;0;0;0;0;0;0;0;0;0,343;0;8,8;13,3
