LAMBX;LAMBY;DATE;PRENEI;PRELIQ;T;FF;Q;DLI;SSI;HU;EVAP;ETP;PE;SWI;SSWI_10J;DRAINC;RUNC;RESR_NEIGE;RESR_NEIGE6;HTEURNEIGE;HTEURNEIGE6;HTEURNEIGEX;SNOW_FRAC;ECOULEMENT;WG_RACINE;WGI_RACINE;TINF_H;TSUP_H
804000;2105000;20241011;0;0,1;10,5;0,7;6,767;2706,6;1376,6;84,7;2,1;1,9;-2;0,948;0,873;1,3;0;0;0;0;0;0;0;0;0,332;0;7,8;16,5
804000;2105000;20241012;0;2,3;11,6;1,9;7,498;2946,4;156,9;86;0;0,3;2,3;0,94;0,941;1,3;0;0;0;0;0;0;0;0;0,33;0;5,9;14,9
804000;2105000;20241013;0;0,9;15,9;1,3;10,09;3166,9;760,5;87,5;1,1;1,5;-0,2;0,942;1,025;1,3;0,4;0;0;0;0;0;0;0;0,33;0;14,2;20,5
804000;2105000;20241014;0;1,4;15,9;1,1;10,165;3099;898,6;88,5;1,4;1,5;0;0,931;1,108;1,4;0;0;0;0;0;0;0;0;0,329;0;12,4;21
804000;2105000;20241015;0;0,1;18,6;1,7;10,618;3055,2;779,6;78,7;1,1;1,4;-1;0,924;1,199;1,4;0,2;0;0;0;0;0;0;0;0,328;0;13,3;23,2
804000;2105000;20241016;0;27;19;1,8;11,29;3165,5;400,2;80,4;0,4;1,1;26,6;0,932;1,3;1,3;0,5;0;0;0;0;0;0;0;0,327;0;17,3;20,7
804000;2105000;20241017;0;24,7;16;1,3;10,72;3385,7;412,2;92,2;1,1;0,9;23,6;1,077;1,431;2,8;8,5;0;0;0;0;0;0;0;0,34;0;15,8;16,2
804000;2105000;20241018;0;0,5;14,8;0,5;9,671;3009,8;725,4;90,2;1;0,9;-0,5;1,074;1,478;3;0,1;0;0;0;0;0;0;0;0,351;0;12,8;17,9
804000;2105000;20241019;0;0,2;13,7;0,4;8,559;2958,4;957,7;86;1,7;1,4;-1,5;1,056;1,514;3,3;0,1;0;0;0;0;0;0;0;0,348;0;12,5;18
804000;2105000;20241020;0;0,2;12,2;0,4;8,151;3054,6;841,3;89,8;1,4;1,4;-1,2;1,035;1,541;3,2;0;0;0;0;0;0;0;0;0,345;0;7,9;18,4
804000;2105000;20241021;0;0,2;15,8;1,4;8,977;3061,1;1044,7;80;1,6;2;-1,4;1,015;1,573;3;0;0;0;0;0;0;0;0;0,342;0;9,1;23,5
804000;2105000;20241022;0;0,5;15,5;1,5;9,728;3083,8;474,3;86,6;0,7;0,8;-0,2;1;1,601;2,7;0,1;0;0;0;0;0;0;0;0,339;0;14,3;17,1
804000;2105000;20241023;0;0;11,7;1,1;7,721;2919,7;975,5;88,2;1,4;1,3;-1,4;0,984;1,631;2,5;0;0;0;0;0;0;0;0;0,338;0;11,2;12,8
804000;2105000;20241024;0;1,2;14,1;0,5;9,163;3070,6;530,1;88,7;0,5;0,7;0,7;0,971;1,656;2,2;0;0;0;0;0;0;0;0;0,335;0;9,1;18,2
804000;2105000;20241025;0;0;16,9;1,7;9,843;3075,7;891,5;81,3;1,5;1,9;-1,5;0,96;1,658;2;0,1;0;0;0;0;0;0;0;0,334;0;14,5;22,2
804000;2105000;20241026;0;1,1;14,4;0,4;9,369;2907,7;447,6;90;0,3;0,4;0,8;0,949;1,637;1,8;0;0;0;0;0;0;0;0;0,332;0;11;19,1
804000;2105000;20241027;0;0;15;0,5;9,369;3030,7;527,1;87,2;0,5;0,7;-0,5;0,943;1,532;1,7;0,1;0;0;0;0;0;0;0;0,331;0;10,9;20,5
804000;2105000;20241028;0;0,2;14,6;0,4;9,164;3009,6;696,1;87,1;1;1;-0,8;0,933;1,409;1,6;0;0;0;0;0;0;0;0;0,329;0;12,2;20,5
804000;2105000;20241029;0;0,3;12,5;0,6;8,596;3076,4;677,7;92,9;1;1,1;-0,7;0,922;1,284;1,5;0;0;0;0;0;0;0;0;0,328;0;9,1;18,2
804000;2105000;20241030;0;0,4;11,3;0,6;8,249;3085,4;821,7;96,5;1,2;1,1;-0,8;0,912;1,163;1,4;0;0;0;0;0;0;0;0;0,326;0;10,2;12,6
804000;2105000;20241031;0;0;10,8;0,4;7,976;3184,7;542,8;96,7;0,8;0,9;-0,8;0,904;1,048;1,3;0;0;0;0;0;0;0;0;0,325;0;10,1;11,8
804000;2105000;20241101;0;0,2;11,3;0,9;8,132;2923,5;956,2;95,3;1,1;1,2;-0,9;0,894;0,944;1,2;0;0;0;0;0;0;0;0;0,324;0;9,6;15,2
804000;2105000;20241102;0;0,2;8,5;1,1;6,976;3052,6;453,2;98,5;0,6;0,6;-0,4;0,886;0,845;1,1;0;0;0;0;0;0;0;0;0,322;0;8;8,6
804000;2105000;20241103;0;0,1;9,1;0,5;6,907;3050;856,7;94;1,2;1,3;-1,1;0,878;0,745;1,1;0;0;0;0;0;0;0;0;0,321;0;8,2;11
804000;2105000;20241104;0;0,1;8,6;0,6;6,982;3202,5;293,8;97,8;0,5;0,7;-0,4;0,87;0,646;1;0;0;0;0;0;0;0;0;0,32;0;6,8;11,7
804000;2105000;20241105;0;0,2;10,9;0,5;7,81;3003,8;538;92,8;0,6;0,8;-0,4;0,864;0,553;0,9;0;0;0;0;0;0;0;0;0,319;0;6,1;17,5
804000;2105000;20241106;0;0,2;10,2;0,6;7,464;2908,4;342,7;94,1;0,3;0,2;-0,1;0,859;0,452;0,9;0;0;0;0;0;0;0;0;0,318;0;7,8;11,6
804000;2105000;20241107;0;0,1;10,9;0,7;7,852;3169,2;496,1;94,6;0,8;1;-0,7;0,853;0,355;0,8;0;0;0;0;0;0;0;0;0,317;0;10,4;13,5
804000;2105000;20241108;0;0,1;9,3;0,6;7,191;2806,6;730,7;95,8;0,6;0,7;-0,5;0,847;0,274;0,8;0;0;0;0;0;0;0;0;0,316;0;7,7;12,2
804000;2105000;20241109;0;0,2;10,5;0,8;7,552;2980;378,9;92,9;0,4;0,5;-0,2;0,842;0,199;0,8;0;0;0;0;0;0;0;0;0,316;0;7,3;15,3
804000;2105000;20241110;0;0;8;1,6;6,723;2984,7;272;98,3;0,3;0,2;-0,3;0,838;0,127;0,7;0;0;0;0;0;0;0;0;0,315;0;7,6;8,3
804000;2105000;20241111;0;0,9;7;2;5,819;2801,4;368,3;91,1;0,4;0,4;0,5;0,834;0,071;0,7;0,1;0;0;0;0;0;0;0;0,314;0;6,8;7,5
804000;2105000;20241112;0;0;5,6;2,1;5,069;2540,7;501,9;87,1;0,6;0,4;-0,6;0,831;0,027;0,7;0;0;0;0;0;0;0;0;0,314;0;3,4;8,1
804000;2105000;20241113;0;0;4,3;1,6;4,801;2625,4;829,2;90,4;0,7;0,7;-0,7;0,825;-0,011;0,7;0;0;0;0;0;0;0;0;0,313;0;2,5;5,3
804000;2105000;20241114;0;0,2;5,2;2,1;4,733;2500,1;939,4;84,2;0,9;1;-0,7;0,819;-0,048;0,6;0;0;0;0;0;0;0;0;0,312;0;2,3;8
804000;2105000;20241115;0;0;4,8;0,6;4,966;2512,8;952,4;91;0,8;0,8;-0,8;0,813;-0,088;0,6;0;0;0;0;0;0;0;0;0,311;0;3,9;6,3
804000;2105000;20241116;0;0;4,1;0,7;4,976;2854,6;653,4;95,5;0,6;0,9;-0,6;0,807;-0,133;0,6;0;0;0;0;0;0;0;0;0,311;0;2,9;7,4
804000;2105000;20241117;0;0,2;6;0,5;5,849;2731,2;376,1;97,5;0,1;0,2;0,1;0,803;-0,184;0,6;0;0;0;0;0;0;0;0;0,31;0;0,9;7,8
804000;2105000;20241118;0;2,2;7,1;0,7;5,98;2617,1;172,3;92,9;0;0,2;2,2;0,806;-0,239;0,5;0,1;0;0;0;0;0;0;0;0,309;0;5,3;8,9
804000;2105000;20241119;0;10,2;9;2,8;6,23;2779,1;129,5;85,7;0,1;0,6;10,1;0,83;-0,283;0,5;0,9;0;0;0;0;0;0;0;0,31;0;6,2;11,5
804000;2105000;20241120;0,1;1,9;5;1,5;4,66;2571,7;646;83,3;0,9;0,6;1,1;0,846;-0,313;0,5;0,5;0;0;0;0;0;0;0,1;0,316;0;3,6;5,9
804000;2105000;20241121;0;8,7;3,3;2,8;4,394;2721;162,4;89,3;0,5;0,4;8,2;0,869;-0,326;0,6;1,1;0;0;0;0;0;0;0;0,316;0;-0,2;7,7
804000;2105000;20241122;0;0;1;1;3,343;2251,9;361,2;80,2;0,3;0,4;-0,3;0,875;-0,339;0,6;0;0;0;0;0;0;0;0;0,32;0;-1;2,5
804000;2105000;20241123;0;0;5,3;2,3;3,804;2339,9;825,7;68,6;0,6;1,3;-0,6;0,87;-0,351;0,6;0;0;0;0;0;0;0;0;0,317;0,003;-2,1;12,7
804000;2105000;20241124;0;0;13,8;5;6,255;2703,9;643,2;62,3;1;2,2;-1;0,863;-0,363;0,6;0;0;0;0;0;0;0;0;0,319;0;9;16,4
804000;2105000;20241125;0;13,4;14,9;6,1;6,629;2691,7;339,6;62,4;0,8;3,4;12,6;0,867;-0,363;0,7;0,5;0;0;0;0;0;0;0;0,318;0;13,4;17,9
804000;2105000;20241126;0;0,1;8,6;0,6;6,506;2717;493,1;91,7;0,4;0,4;-0,3;0,903;-0,336;0,8;1,3;0;0;0;0;0;0;0;0,325;0;7;12,3
804000;2105000;20241127;0;1,6;7,6;0,8;5,9;2737,5;613,3;88,6;0,6;0,6;1;0,898;-0,309;0,8;0;0;0;0;0;0;0;0;0,324;0;2,3;12
804000;2105000;20241128;0;0,5;8,2;1,2;6,526;2928,3;212,3;94;0,3;0,4;0,2;0,901;-0,278;0,8;0,3;0;0;0;0;0;0;0;0,324;0;7,7;10,8
804000;2105000;20241129;0;0;3,3;0,8;4,84;2938,2;347,5;98,4;0,5;0,5;-0,5;0,895;-0,264;0,9;0;0;0;0;0;0;0;0;0,323;0;2,6;3,4
804000;2105000;20241130;0;0,1;2,7;0,7;4,473;2783,7;581;94,7;0,7;0,7;-0,6;0,889;-0,264;0,9;0;0;0;0;0;0;0;0;0,323;0;1;5,5
804000;2105000;20241201;0;0,1;5,4;0,9;5,296;2926,4;452,1;92;0,5;0,6;-0,4;0,882;-0,272;0,9;0;0;0;0;0;0;0;0;0,322;0;0,2;9,2
804000;2105000;20241202;0;8,7;8,5;0,4;6,232;2859,7;87,8;88,2;0,1;0,4;8,6;0,888;-0,29;0,9;0,6;0;0;0;0;0;0;0;0,321;0;6,3;12,6
804000;2105000;20241203;0;0,1;5,8;1,5;5,035;2484,8;652,1;85,6;0,7;0,5;-0,6;0,906;-0,299;0,9;0,5;0;0;0;0;0;0;0;0,325;0;5,1;7,4
804000;2105000;20241204;0;0;3,5;1,8;4,125;2184,9;757,2;82,7;0,6;0,8;-0,6;0,899;-0,302;0,9;0;0;0;0;0;0;0;0;0,324;0;2,8;7,5
804000;2105000;20241205;0;4,5;2,6;1,3;3,986;2478;399;84,5;0,2;0,4;4,3;0,896;-0,29;0,9;0;0;0;0;0;0;0;0;0,321;0,002;-2,5;7,4
804000;2105000;20241206;0;1,8;6,4;1,4;5,357;2610,6;612,7;87,4;0,6;0,7;1,2;0,908;-0,308;1;0,7;0;0;0;0;0;0;0;0,325;0;3,9;10,1
804000;2105000;20241207;0;18,8;4,5;1,4;4,869;2801,5;168,5;90,5;0,5;0,2;18,3;0,925;-0,307;1;1,4;0;0;0;0;0;0;0;0,325;0;1,9;6,3
804000;2105000;20241208;0;10,1;3,9;1,4;4,793;2873,3;124,6;93,1;0,4;0,3;9,7;0,991;-0,249;1,5;2,8;0;0;0;0;0;0;0;0,334;0;2,8;4,5
804000;2105000;20241209;0;0;4,4;3,5;4,662;2354,4;517,8;87,3;0,4;0,6;-0,4;0,997;-0,168;1,5;0,3;0;0;0;0;0;0;0;0,339;0;4;6,1
804000;2105000;20241210;0;0;2,5;1,4;4,109;2216,7;499,6;88,3;0,2;0,4;-0,2;0,99;-0,071;1,6;0;0;0;0;0;0;0;0;0,337;0,001;1,7;4,4
804000;2105000;20241211;0;0,1;-0,2;0,5;3,75;2763,9;214;98,1;0,3;0,3;-0,2;0,981;0,02;1,8;0;0;0;0;0;0;0;0;0,336;0;-0,9;0,3
804000;2105000;20241212;0;0;-0,4;0,5;3,66;2618,5;589,7;96,9;0,5;0,5;-0,5;0,971;0,099;1,8;0;0;0;0;0;0;0;0;0,335;0;-0,7;0
804000;2105000;20241213;0;6,7;0,5;0,5;3,831;2504,7;351,7;94,7;0,2;0,2;6,5;0,966;0,16;1,8;0,1;0;0;0;0;0;0;0;0,333;0;-0,7;2,6
804000;2105000;20241214;0;3,5;4;1,3;5,008;2845,3;118,1;96,2;0,1;0,1;3,4;0,988;0,251;1,8;1,4;0;0;0;0;0;0;0;0,336;0;1,2;6
804000;2105000;20241215;0;0,1;2,4;1,1;4,242;2643,9;267,8;91,6;0,4;0,3;-0,3;0,983;0,349;1,8;0;0;0;0;0;0;0;0;0,337;0;1,3;4,7
804000;2105000;20241216;0;0,1;2,3;0,6;4,423;2760,9;585,5;95,7;0,6;0,6;-0,5;0,974;0,433;1,8;0;0;0;0;0;0;0;0;0,335;0;-1,6;4,4
804000;2105000;20241217;0;0;3,8;0,8;4,814;2777,4;551,5;94,1;0,4;0,7;-0,4;0,963;0,492;1,8;0;0;0;0;0;0;0;0;0,334;0;0,6;7,4
804000;2105000;20241218;0;2,2;7,8;2;5,862;2741,6;330,4;86,8;0,3;0,3;1,9;0,955;0,467;1,7;0;0;0;0;0;0;0;0;0,332;0;4,2;9,8
804000;2105000;20241219;0;16,2;7,2;2,9;5,574;2815,4;207,6;85,2;0,5;0,8;15,7;0,974;0,446;1,7;1,6;0;0;0;0;0;0;0;0,332;0;5,4;10,9
804000;2105000;20241220;0;0,7;3,1;2,2;3,946;2338,7;545,2;81,6;0,5;0,6;0,2;1,004;0,458;1,9;1,1;0;0;0;0;0;0;0;0,34;0;2,3;4,6
804000;2105000;20241221;0;1,3;4,7;1,7;4,587;2392,5;407,4;84,3;0,2;0,6;1,1;0,998;0,479;1,9;0,2;0;0;0;0;0;0;0;0,338;0;2,4;7,8
804000;2105000;20241222;0;10,1;5,5;3;4,798;2674,1;257,1;83,4;0,5;0,6;9,6;1,004;0,53;2;1;0;0;0;0;0;0;0;0,338;0;3,4;7,7
804000;2105000;20241223;0;2,9;3,8;3,4;4,46;2801,6;182,2;87,6;0,6;0,4;2,3;1,025;0,636;2,3;1,1;0;0;0;0;0;0;0;0,342;0;1,9;4,2
804000;2105000;20241224;0,1;0;3,1;2,7;4,069;2451,3;534,6;83,6;0,6;0,7;-0,5;1,015;0,676;2,3;0;0;0;0;0;0;0;0,1;0,342;0;2,4;5,4
804000;2105000;20241225;0;0;1,1;0,8;3,929;2545,9;535,7;92,6;0,5;0,5;-0,5;1,003;0,674;2,4;0;0;0,1;0;0;0,001;0;0,1;0,34;0;-0,5;4,5
804000;2105000;20241226;0,1;0;-0,3;0,5;3,701;2823,2;406;96,2;0,5;0,7;-0,4;0,991;0,664;2,3;0;0;0;0;0;0;0;0;0,337;0,001;-3,1;5,3
804000;2105000;20241227;0;0,2;-1,3;0,4;3,473;2715,4;565,3;97,6;0,6;0,6;-0,4;0,98;0,645;2,1;0;0;0,1;0;0,001;0,001;0;0,1;0,335;0,001;-3,8;2,3
804000;2105000;20241228;0,1;0;-1,8;0,4;3,388;2919,4;356,7;99,2;0,4;0,6;-0,3;0,969;0,598;2;0;0;0;0;0;0,001;0;0;0,334;0,001;-3,7;0
804000;2105000;20241229;0;0;-2,6;0,9;3,178;2771,9;506,3;98,8;0,4;0,6;-0,4;0,959;0,527;1,9;0;0;0,1;0;0,001;0,001;0;0,1;0,332;0,001;-3,4;-1,9
804000;2105000;20241230;0;0;-2,7;0,5;3,156;2883;351,7;99,3;0,4;0,6;-0,4;0,949;0,425;1,7;0;0;0;0;0;0;0;0;0,33;0,002;-2,8;-2,6
804000;2105000;20241231;0;0;-2,2;0,5;3,274;2737,8;265,2;98,9;0,2;0,4;-0,2;0,941;0,322;1,6;0;0;0;0;0;0;0;0;0,327;0,003;-3,1;-1,2
804000;2105000;20150101;0;0;-1,9;0,8;3,046;2639,8;561,5;90;0,3;0,7;-0,3;0,976;0,28;1,7;0,7;1,5;3,9;0,008;0,023;0,023;0,5;3,3;0,325;0,009;-2,7;0,7
804000;2105000;20150102;0;1,2;-0,3;0,4;3,613;2621,9;257,7;93,5;0;0,2;1,2;0,974;0,238;1,6;0,3;0,1;0,5;0,001;0,003;0,003;0,1;0,5;0,323;0,011;-5,5;2,7
804000;2105000;20150103;0;4,4;5,1;1,1;5,397;2918,4;202,9;95,8;-0,1;0,3;4,5;0,978;0,228;1,6;0,7;0;0;0;0;0;0;0;0,327;0,008;2,1;7,9
804000;2105000;20150104;0;1,3;5,2;2;5,335;2742,4;290,6;93,5;0,4;0,2;0,9;0,983;0,236;1,7;0,2;0;0;0;0;0;0;0;0,336;0;3,6;7,2
804000;2105000;20150105;0;0;-1,1;0,6;3,519;2626,8;473,1;98,2;0,4;0,4;-0,4;0,975;0,247;1,7;0;0;0;0;0;0;0;0;0,335;0;-1,4;-0,1
804000;2105000;20150106;0;0;-2,3;0,4;3,273;2619,5;362,7;99,1;0,2;0,4;-0,2;0,966;0,206;1,7;0;0;0;0;0;0;0;0;0,332;0,002;-4;0,6
804000;2105000;20150107;0;0;2,4;0,7;4,553;2605,2;426,7;97,7;0,1;0,2;-0,1;0,957;0,136;1,7;0;0;0;0;0;0;0;0;0,33;0,003;-1,8;4,5
804000;2105000;20150108;0;0,5;4,9;1,1;5,085;2582,9;285,6;92;0;0,1;0,5;0,95;0,078;1,6;0,1;0;0;0;0;0;0;0;0,332;0;1,2;7,9
804000;2105000;20150109;0;0,2;6,3;1,4;5,611;2677,2;268,5;91,4;0;0,1;0,2;0,944;0,036;1,6;0;0;0;0;0;0;0;0;0,331;0;2,1;9,2
804000;2105000;20150110;0;3,9;10,7;1,3;6,512;2780;632,9;79,4;0,6;1,1;3,3;0,938;-0,008;1,5;0,5;0;0;0;0;0;0;0;0,33;0;8,7;15
804000;2105000;20150111;0;1,1;5,1;2;4,715;2545,2;539,6;82,6;0,8;0,5;0,3;0,946;-0,053;1,5;0,1;0;0;0;0;0;0;0;0,331;0;2,9;7,3
804000;2105000;20150112;0;0,1;1,6;1,2;3,667;2422,2;604,9;84,1;0,5;0,6;-0,4;0,938;-0,134;1,4;0;0;0;0;0;0;0;0;0,329;0,001;-2;5,6
804000;2105000;20150113;0;1;8,8;3,6;4,88;2446,8;710,9;67;0,6;1;0,4;0,929;-0,236;1,4;0,1;0;0;0;0;0;0;0;0,329;0;1;12,4
804000;2105000;20150114;0;1,2;8,5;2,7;5,2;2592,8;538,9;73,3;0,7;1,2;0,5;0,927;-0,311;1,3;0,2;0;0;0;0;0;0;0;0,328;0;6,4;11,6
804000;2105000;20150115;0;0,2;9,1;3,5;5,184;2275,9;276,1;70,2;-0,1;1,1;0,3;0,921;-0,366;1,3;0;0;0;0;0;0;0;0;0,327;0;4,8;10,9
804000;2105000;20150116;0;45,3;7,2;2,4;5,635;2885;111,2;87,3;0,4;0,5;44,9;0,993;-0,323;2,1;7,7;0;0;0;0;0;0;0;0,327;0;4,1;10,2
804000;2105000;20150117;0;1,7;2,7;0,9;4,219;2436,1;477,1;89,1;0,5;0,4;1,2;1,076;-0,193;2,3;0,3;0;0;0;0;0;0;0;0,35;0;2,4;5,3
804000;2105000;20150118;0,2;1,5;0,3;0,2;3,754;2507,4;414,1;94;0,2;0,2;1,5;1,065;-0,069;2,9;0,3;0;0;0;0;0;0;0,3;0,347;0,002;-2,6;2,3
804000;2105000;20150119;1;6,4;2;1,1;4,171;2688,8;152,2;92,5;0,3;0,2;7,1;1,065;0,077;3,3;1,1;0;0;0;0;0,001;0;0,3;0,348;0;0,6;3,6
804000;2105000;20150120;0;0,7;1,7;1,1;4,245;2688,1;143;96,3;0,1;0,1;0,6;1,069;0,261;3,5;0,2;0,1;0,7;0;0,005;0,005;0;0,9;0,349;0;0,6;3,1
804000;2105000;20150121;0,2;4,6;1,1;0,6;4,079;2819,9;111,2;96,9;0,3;0,2;4,5;1,062;0,44;3,5;0,8;0;0;0;0;0,001;0;0,3;0,347;0;0,4;1,6
804000;2105000;20150122;0;0;1,9;1,5;4,194;2606,6;111,6;94,1;0,1;0,1;-0,1;1,054;0,638;3,4;0;0;0;0;0;0;0;0;0,348;0;1,4;2,3
804000;2105000;20150123;0;0;1,1;3,8;3,699;2370,2;295,5;88;0,2;0,4;-0,2;1,039;0,827;3,2;0;0;0;0;0;0;0;0;0,344;0,001;0,3;1,6
804000;2105000;20150124;2,1;0,1;0,5;3,4;3,483;2539,9;206,2;86,2;0,3;0,4;1,9;1,027;0,988;3;0,3;0,2;0;0,001;0;0,003;0,1;1,8;0,341;0,002;0,1;1,2
804000;2105000;20150125;0,4;0;1,1;5,2;3,524;2194,2;479,7;83,9;0,3;0,6;0,1;1,018;1,125;2,8;0;0,1;0,2;0,001;0,001;0,001;0,1;0,2;0,341;0,001;0,2;2
804000;2105000;20150126;4,6;6,9;0,6;1,7;3,808;2662,4;203,6;94;0,1;0,3;11,4;1,023;1,145;2,6;1,9;0,5;0,4;0,004;0,003;0,01;0,3;7;0,337;0,003;-0,3;2,1
804000;2105000;20150127;0;0;1,9;2,7;3,924;2411,3;229,4;88,1;0,1;0,3;-0,1;1,038;1,062;2,7;0;0;0;0;0;0,002;0;0;0,344;0,001;0,3;3,5
804000;2105000;20150128;0;3,7;2,2;1,9;3,949;2395,8;558,9;86,1;0,3;0,4;3,4;1,027;0,997;2,7;0,6;0;0;0;0;0;0;0;0,34;0,003;-0,2;3,8
804000;2105000;20150129;0;11,9;4,2;3,2;4,795;2851,5;158,9;91,4;0,3;0,4;11,6;1,056;0,995;2,9;2;0;0;0;0;0;0;0;0,343;0;3,4;5,2
804000;2105000;20150130;1,3;1;2,6;2,4;3,689;2172,3;548,8;79;0,4;0,7;1,9;1,057;1,022;3,1;0,2;0,2;0;0,001;0;0;0,1;0,4;0,347;0,001;1,2;4,9
804000;2105000;20150131;4,1;2;1,2;1,1;4,004;2586,2;159,2;94,5;0;0,2;6,1;1,055;1,078;3,2;0,9;0,7;0,9;0,005;0,006;0,007;0,4;4;0,344;0,002;0,6;2,9
804000;2105000;20150201;2,9;0,5;1,3;1;3,782;2551,1;353,2;89;0,1;0,3;3,3;1,057;1,141;3,2;0,7;0,8;1,7;0,006;0,012;0,012;0,4;3,9;0,346;0,001;0,3;2,6
804000;2105000;20150202;0;1,8;1;1;3,731;2453;299,5;88,9;0,2;0,4;1,6;1,058;1,219;3,3;0,5;0,3;1,1;0,002;0,007;0,008;0,1;1,7;0,346;0,001;0,3;4,1
804000;2105000;20150203;0;0;-1,5;1,7;3,192;2262;577,3;91,6;0,3;0,2;-0,3;1,044;1,301;3,2;0;0;0;0;0;0;0;0;0,342;0,004;-2,7;-0,8
804000;2105000;20150204;0;0;-0,8;4,2;2,899;2072;512,4;79,3;0,4;0,7;-0,4;1,029;1,372;2,9;0;0;0;0;0;0;0;0;0,336;0,008;-1,9;0,6
804000;2105000;20150205;0;0;-1,9;6,3;2,548;1995,9;572,2;75,6;0,4;0,8;-0,4;1,015;1,422;2,7;0;0;0;0;0;0;0;0;0,33;0,011;-2,8;-1,2
804000;2105000;20150206;0;0;-0,9;3,2;2,78;2040,9;842;76,3;0,3;0,7;-0,3;1,002;1,423;2,4;0;0;0;0;0;0;0;0;0,325;0,015;-1,8;-0,2
804000;2105000;20150207;0;0;-1,5;1,6;2,603;2069,8;960,1;74,6;0,5;0,7;-0,5;0,99;1,391;2,1;0;0;0;0;0;0;0;0;0,321;0,017;-3,3;0,6
804000;2105000;20150208;0;0;-0,7;5,8;2,804;1997,8;1105,4;75,3;0,6;0,9;-0,6;0,979;1,23;1,9;0;0;0;0;0;0;0;0;0,319;0,018;-4,7;2,4
804000;2105000;20150209;0;0;1,2;3,5;2,73;2027,5;911,9;65,3;0,5;1,3;-0,5;0,968;1,056;1,8;0;0;0;0;0;0;0;0;0,319;0,016;-2;5,1
804000;2105000;20150210;0;0;-1,1;0,7;3,138;2499;926,4;87,6;0,6;0,9;-0,6;0,958;0,899;1,6;0;0;0;0;0;0;0;0;0,319;0,014;-1,7;0,3
804000;2105000;20150211;0;0;0,2;0,5;3,147;2536,2;1146,7;79,7;0,8;1,3;-0,8;0,948;0,75;1,5;0;0;0;0;0;0;0;0;0,32;0,012;-4,6;6,4
804000;2105000;20150212;0;0;3,2;0,9;3,488;2412,9;942;71,6;0,6;1,1;-0,6;0,938;0,597;1,4;0;0;0;0;0;0;0;0;0,325;0,006;-3,3;9,9
804000;2105000;20150213;0;2,9;7,4;2,3;5,163;2399;708,7;78,3;0,3;0,7;2,6;0,932;0,455;1,4;0,4;0;0;0;0;0;0;0;0,327;0,002;2,7;10,6
804000;2105000;20150214;0;6,5;7;3,5;5,36;2722,5;197,5;83,7;0,2;0,8;6,3;0,951;0,341;1,3;0,9;0;0;0;0;0;0;0;0,329;0;6,8;7,9
804000;2105000;20150215;0;5,1;5,5;1;5,113;2800,8;436,2;88,7;0,6;0,7;4,5;0,964;0,256;1,4;0,7;0;0;0;0;0;0;0;0,332;0;4,8;7,5
804000;2105000;20150216;0;0;2,8;1,2;4,456;2774,4;769,3;93,8;0,8;0,8;-0,8;0,96;0,193;1,5;0;0;0;0;0;0;0;0;0,333;0;2,1;3
804000;2105000;20150217;0;0;2,8;2,8;4,236;2524;840,2;89,2;0,7;0,8;-0,7;0,95;0,141;1,5;0;0;0;0;0;0;0;0;0,332;0;2,5;3,2
804000;2105000;20150218;0;0;2,4;1,3;3,827;2231,3;1320;83,1;1;1;-1;0,94;0,101;1,5;0;0;0;0;0;0;0;0;0,33;0,001;1,6;2,9
804000;2105000;20150219;0;0;3,9;1,1;4,04;2368;1326,9;78,4;1,1;1,3;-1,1;0,928;0,064;1,4;0;0;0;0;0;0;0;0;0,328;0,001;-1;8,1
804000;2105000;20150220;0;6,2;7,2;3,8;4,104;2309,7;1076,2;65;1,3;1,9;4,9;0,919;0,027;1,3;0,8;0;0;0;0;0;0;0;0,327;0;3,6;10,9
804000;2105000;20150221;0;14,9;3,2;1,4;4,519;2805,1;385,2;91,8;0,8;0,5;14,1;0,963;0,042;1,4;2,2;0;0;0;0;0;0;0;0,329;0;1,2;5,3
804000;2105000;20150222;0;0;1,8;2,7;3,543;2229,3;1249,8;79,7;1,3;1,3;-1,3;0,976;0,081;1,4;0;0;0;0;0;0;0;0;0,336;0;1,5;4,1
804000;2105000;20150223;0;4,1;2,7;1,4;4,267;2587,7;292,8;88,9;0,3;0,1;3,8;0,978;0,133;1,6;0,6;0;0;0;0;0;0;0;0,332;0,002;-2,2;5,6
804000;2105000;20150224;0;2,8;3,9;1,8;4,106;2420,1;1153,2;79,9;1,2;1,3;1,6;0,975;0,174;1,6;0,4;0;0;0;0;0;0;0;0,334;0,001;1,7;7,2
804000;2105000;20150225;0;0;4;1,7;3,877;2226,4;1286,3;75,3;1,3;1,3;-1,3;0,969;0,212;1,7;0;0;0;0;0;0;0;0;0,335;0;1,1;7,9
804000;2105000;20150226;0;11,8;3,5;0,9;4,033;2453,5;943,1;80,2;0,8;0,9;11;0,964;0,261;1,7;1,7;0;0;0;0;0;0;0;0,332;0,001;-1,6;7,2
804000;2105000;20150227;0;4,4;3,7;2,7;4,37;2549;778,5;85,8;1,1;1;3,3;1,005;0,382;1,9;0,7;0;0;0;0;0;0;0;0,338;0;3,4;5,8
804000;2105000;20150228;0;2,2;2,5;1,1;3,341;2130;933,2;72,2;0,6;0,8;1,6;0,996;0,518;1,9;0,3;0;0;0;0;0;0;0;0,336;0,002;-1,8;6,7
